Elasticity_wavelet_HLH_firstorder_Median,Elasticity_ResNet50_max_Feat640,Venous_log_sigma_3_0_mm_3D_glszm_SmallAreaLowGrayLevelEmphasis,Elasticity_ResNet50_max_Feat1649,Venous_ResNet50_max_Feat_1544,Elasticityperi_wavelet_HLH_ngtdm_Complexity,Venous_ResNet50_max_Feat_1348,Elasticity_log_sigma_2_0_mm_3D_glcm_ClusterShade,Venous_ResNet50_max_Feat_1622,Elasticity_ResNet50_max_Feat1407,Venous_ResNet50_max_Feat_1361,Venousperi_wavelet_HLL_gldm_DependenceEntropy,Elasticity_ResNet50_max_Feat1492,Venous_ResNet50_max_Feat_1465,Venous_ResNet50_max_Feat_1635
-0.507672143117016,2.505311809523406,-0.5724680382738415,0.8523308565188333,0.13908284794778045,1.0142482917300435,-1.3540777794645507,-0.4924186098021451,1.788431261399881,1.190194749340756,-0.8419467551939444,-0.8904523852387224,-0.22435638310663716,0.16699541290990655,-0.5579424647868059
-0.5928394109564977,1.1535452985502952,-0.5441595934873086,-1.0907856295088831,-0.05721480554404211,-0.20955424031298525,-0.7133823643255636,0.25191110179630144,0.4467703412067533,-0.2801905393333714,-0.5771981107375207,-0.2541248447347483,-0.46782823633289816,0.8025883512401698,1.6948718839299433
0.8360751524727211,0.24556211543621215,0.648640987664138,-0.19869950563796773,0.5866682271088034,2.083040837633326,0.9352053651575453,-0.2710989054998063,0.4965839473711744,0.5918631949592209,-0.7515885301437587,-1.344018604717412,-0.5047170034340217,-0.2712442883059303,0.35127521808920986
0.7629386411085283,-0.31900714831769944,-0.5545159902690241,-1.054934969896176,-0.2580775182772286,-0.4433991122066177,1.4737740440495466,0.882994596925478,1.0354848233869358,-0.46422976233713303,0.9939912690660672,0.49650713657713075,-0.1682317543063085,-0.6968600434790111,-0.3247026263219167
-0.037430528808197,-0.4503823754838025,4.748480533784061,-0.5446939051613395,-0.6480827443074705,0.9908394377131268,0.26517725215638355,0.5560330233094121,0.22027650873377652,-0.34779970264973264,-0.48579613959732854,-1.4604318305855757,-0.5566278721785346,-0.4327784864832751,-0.45312375730382226
-0.5689507870181955,-0.4503823754838025,-0.5771604865978854,-0.08171906759901158,0.479687512939605,-0.30458603311100296,0.017201852707257444,-0.09239338270493173,0.9560920844284384,-0.46422976233713303,-0.7514395273418061,-1.065881355235631,-0.30168573873989557,3.519827835133119,0.6609603163937962
-0.019599263158734,-0.4503823754838025,-0.23086474120468783,0.5253528223671149,-0.7076800026540183,0.19635012802022167,0.42066450188190574,0.9962614702943006,0.11860331726459519,-0.46422976233713303,1.0511392796620007,0.19627997768102992,-0.30611873764419023,-0.7194234525168276,-0.15814661798811488
0.4420170113352691,2.051208765302925,1.5101722956337826,-0.4255464680317889,0.02371010312332858,-0.17574921281892114,0.34729023122318986,-1.2843863486845897,0.32172785048443786,1.766245845056304,0.18504909514878826,-0.9901094354143135,-0.5430863456638835,-0.42560859377755905,0.9742488016649323
-0.09836562427785528,-0.4503823754838025,-0.3846230920120625,-0.8731245217252241,-0.09066277268751048,0.5370156393173809,1.5867273650285176,-0.5875559541040257,-1.0337042777555423,-0.46422976233713303,-0.7763914092981891,-1.0801103203246898,-0.5566278721785346,-0.3337036733829983,0.0092338118923985
0.38980656812333103,-0.4503823754838025,-0.1174560945976557,-1.0907856295088831,-0.7493091182163188,1.330333031753938,-0.12219024042255926,0.10952285211906904,0.4983341812917541,-0.46422976233713303,-0.5588504748617013,0.0070757684010152,-0.5566278721785346,0.4466702425095131,0.5273046064415177
-0.24970307197397215,-0.4503823754838025,0.17723786915282616,0.18242984344390065,1.3590217651727965,0.4908634556377771,1.1990205450308298,-0.6928655973662753,-0.12232017256694183,-0.46422976233713303,-0.957915225118825,-1.2541192144886653,-0.5566278721785346,-0.518704197595819,0.052516445974799784
-0.2738299438510125,0.1475553765297184,-0.5900367088991042,-0.08098154607543334,-1.1418664225372985,-2.387238745882513,-1.3540777794645507,-0.15863299445396944,-1.0337042777555423,-0.46422976233713303,-1.0698186591197538,2.2914539452717193,0.16269719581167605,-0.0017333643312862199,-1.3531288286089638
-0.7029639785152,-0.4503823754838025,-0.3991302391878086,0.4378990632323055,-1.4653530668554167,-2.266787634767513,-1.3540777794645507,-0.3606021760645501,-1.0337042777555423,-0.46422976233713303,-0.8989981945387804,0.9687041859084243,-0.09598889771825084,-0.7812787331215081,-1.3531288286089638
-0.472681037827335,-0.4503823754838025,-0.43158178646944884,-0.2526813437414943,-0.5120578302203874,0.6228109720992084,0.5016663010666534,-0.23111890841863578,-1.0337042777555423,-0.46422976233713303,-0.6070554490114851,-0.13332740109705085,-0.22951290965103496,-0.46329316824628397,0.014352477012267066
